county_fips,total_returns,total_agi_amount,total_salaries_wages_amount,total_salaries_wages_returns,total_ordinary_dividends_amount,total_ordinary_dividends_returns,total_net_capital_gains_amount,total_net_capital_gains_returns,total_charitable_contributions_amount,total_net_investment_income_tax_amount,total_rent_royalty_amount,total_rent_royalty_returns,total_tax_payments_amount,state_fips,mean_agi_per_return,mean_charitable_contributation_per_return,mean_tax_payment_per_return,mean_salary_per_salary_return,mean_dividend_per_dividend_return,mean_capgain_per_capgain_return,mean_rent_royalty_per_rent_royalty_return
01089,185604.09223877866,17110505.582446028,11829915.46799702,152777.51633497197,265944.19860935386,39415.33650851636,779626.0384116385,35411.23443372738,286707.2083151854,19398.484286019688,31682.389245635502,8532.685871104904,2485941.925794565,01,92.18819141354629,1.544724606321385,13.39378833628525,77.43230647930791,6.747226388689896,22.0163473789856,3.713061716349453
01091,7945.69984191478,469345.6882197881,335522.2747197454,6642.165886469104,4225.360951076244,690.04689686042,9305.861962607014,725.4834727926924,4665.9727791363885,165.2950845109367,1859.2785460640812,227.99708865782497,64402.993256909096,01,59.06914400968407,0.5872324492453981,8.105389649527593,50.51398601821205,6.123295344564,12.82711779330385,8.154834594640207
01093,11277.7843890294,637368.4145508197,467436.68340180436,9345.061235577175,6567.69929262117,991.737788385112,12283.867890660433,925.5007070249812,4544.087408258569,262.58123341209404,867.37551244960855,340.40437306552883,77436.5812220801,01,56.51539279034518,0.4029237704419038,6.866293817197592,50.01964905508019,6.622415087475519,13.27267261647685,2.5480739411142532
01095,40593.0200414833,2615145.4407545486,1795755.3628931872,32901.297521414905,28190.412048597085,4626.992752532129,91633.06151568698,4602.462218227692,32775.25571294148,1918.1115250314683,10806.150492007218,1763.2139304379064,348395.32078744,01,64.42352498242427,0.8074111184496103,8.58264106566606,54.580077327478044,6.092599136484456,19.909573869565165,6.128666695211191
01097,172266.02328099622,11312663.818354087,7737494.952896589,140639.84840281538,143170.82403898213,19036.884136437468,400297.1643205198,17816.884136437468,181759.60963724958,10842,30557.23118570655,7538.264753654575,1725216.5454791554,01,65.66973337453283,1.0551100337457007,10.014839331752748,55.01637722713656,7.520706803323272,22.467293453509555,4.053616075356375
01099,7043.43456520682,371205.8701562475,273878.7941925411,5740.3372475115275,4064.866096124899,544.9027268624839,7482.163463220576,529.662808502682,3935.7898846382536,200.1465192226777,1253.5389352078207,427.4629353163379,47276.34102297336,01,52.70239493526801,0.5587884501802971,6.712114748181119,47.71127241892788,7.459801347536185,14.126276837092083,2.93250907071079
01101,92989.69382007192,6380957.997164889,4129427.9483766058,77180.64943220155,132337.49891606378,11809.876292475583,384949.8821264524,10686.63087694019,122489.19804524364,10874.859512239353,10557.332770183788,3814.616591125276,967999.5054867716,01,68.62005599794279,1.3172341257758204,10.409750432771379,53.50341022984076,11.20566343276431,36.02163175272615,2.767599971841331
01103,52480.34890181213,3729822.706738085,2525795.396413122,42544.1711247054,44529.38116980658,7204.821211472167,167912.0898083118,6688.118025316456,51515.61030437095,2493.336063855629,12312.314559691638,2161.988092127828,455918.3537976605,01,71.07084432148841,0.9816171458911953,8.687410875462334,59.368776724066734,6.180497733781773,25.106029704128442,5.694903965716971
01105,3366.4333451271345,133043.07334038685,105917.41988223742,2849.9484315008444,470.4438449482319,144.22645051294245,1046.716422279987,146.04652068392593,1298.6310139820357,4.2646007409774676,6.584359822133154,86.80605983357891,18627.677916380784,01,39.5204834615142,0.3857587187525296,5.533357119143347,37.16467944174661,3.261841661325609,7.167006905596143,0.07585138450882833
01107,6744.910205148574,359200.5662094914,271313.70044080075,5649.46324123621,2693.443629472633,539.0998215220264,4840.516710097325,482.5615189011147,2887.287868901791,0.22564821303433777,597.438878518524,276.8111838047607,44617.047307090026,01,53.255055335696504,0.4280691337740635,6.614920873673398,48.02468639152207,4.996187203082917,10.030880044310436,2.158290247911035
01109,12493.10127419526,750507.8382524517,514497.2540152776,10514.139111034672,7988.487564365326,1360.5186959451783,34270.79154152583,1274.1259753234892,9449.248731866734,980.3627716866458,3641.0427677769185,603.5039840831714,104012.79376745189,01,60.07378166401645,0.7563573306961289,8.325618394072599,48.9338450425588,5.871648503011252,26.897490676167074,6.033171054054104
01111,9252.563337954853,538871.6581489028,383239.4044882665,7573.860317994678,5037.9981777768,917.4466957322786,26296.7206391863,921.6787490034012,5431.129534364909,332.11746203125006,1016.4415522429404,299.6328919180909,65719.36918715313,01,58.240256074595294,0.586986474557372,7.102828350016944,50.60027362502724,5.491325219451164,28.531330105658387,3.3922896306083774
01113,23812.722852908955,1225339.4912461815,935996.045470693,20127.24863453822,8609.441858272638,2150.08409358069,15676.725974909607,1878.8976827238603,16281.296740296548,306.7878729167134,318.44673066506516,804.0713727298855,152924.4514847793,01,51.457344832638256,0.6837225982457369,6.421964108405104,46.50392423058412,4.004234943171322,8.343576193134089,0.39604286567735086
01115,40305.0132627713,2927543.914546286,2133497.0520600136,33419.59193404327,26684.000394949922,5110.710407555547,74071.5286560223,4586.483297335817,43760.594794861754,1653.3784204569395,6347.548423614127,1274.5327095058124,362720.8152986515,01,72.63473393396406,1.0857357745936356,8.99939699644479,63.839709840583104,5.2211920197045325,16.149961496436443,4.980294641535977
01117,101890.1572949939,10906300.25026903,7039034.841344681,82130.20547692556,217455.69603848265,23191.909655806663,648211.8473019307,20790.521853639624,243893.42623708502,18937.77055456528,38792.64410193995,4398.264485936368,1643086.3389333375,01,107.03978224994732,2.393689760738725,16.126055573515796,85.70579849970416,9.376360087020142,31.178238423508045,8.81998893563155
01119,4262.657910333876,197291.3065471396,146639.3135987461,3626.952097239651,958.0214592274679,252.01716738197425,4294.928469241774,240.0143061516452,1803.9599427753935,30,-29.070100143061516,146.00858369098714,25868.12431496895,01,46.28363586692008,0.42320073079336007,6.068543349973587,40.43045225503482,3.80141348773842,17.894468617750494,-0.19909856946893983
